지수,거래일자,지수명,종가,전일비,전일비(%),KSP200지수,KSP200등락,
DJI@DJI,20050602,다우 산업                                                                       ,10553.49,3.62,0.03,125.04,0.14,1
DJI@DJI,20050603,다우 산업                                                                       ,10460.97,92.52,-0.87,125.7,0.66,1
DJI@DJI,20050606,다우 산업                                                                       ,10467.03,6.06,0.05,0,0,1
DJI@DJI,20050607,다우 산업                                                                       ,10483.07,16.04,0.15,124.79,-0.91,1
DJI@DJI,20050608,다우 산업                                                                       ,10476.86,6.21,-0.05,125.62,0.83,1
DJI@DJI,20050609,다우 산업                                                                       ,10503.02,26.16,0.24,127.22,1.6,1
DJI@DJI,20050610,다우 산업                                                                       ,10512.63,9.61,0.09,127.68,0.46,1
DJI@DJI,20050613,다우 산업                                                                       ,10522.56,9.93,0.09,127.65,-0.03,1
DJI@DJI,20050614,다우 산업                                                                       ,10547.57,25.01,0.23,126.9,-0.75,1
DJI@DJI,20050615,다우 산업                                                                       ,10566.37,18.8,0.17,129.27,2.37,1
DJI@DJI,20050616,다우 산업                                                                       ,10578.65,12.28,0.11,129.27,0,1
DJI@DJI,20050617,다우 산업                                                                       ,10623.07,44.42,0.41,129.33,0.06,1
DJI@DJI,20050620,다우 산업                                                                       ,10609.1,13.97,-0.13,128.17,-1.16,1
DJI@DJI,20050621,다우 산업                                                                       ,10599.67,9.43,-0.08,127.66,-0.51,1
DJI@DJI,20050622,다우 산업                                                                       ,10587.93,11.74,-0.11,129.24,1.58,1
DJI@DJI,20050623,다우 산업                                                                       ,10421.44,166.49,-1.57,130.39,1.15,1
DJI@DJI,20050624,다우 산업                                                                       ,10297.83,123.61,-1.18,129.08,-1.31,1
DJI@DJI,20050627,다우 산업                                                                       ,10290.78,7.05,-0.06,127.45,-1.63,1
DJI@DJI,20050628,다우 산업                                                                       ,10405.63,114.85,1.11,127.92,0.47,1
DJI@DJI,20050629,다우 산업                                                                       ,10374.48,31.15,-0.29,128.41,0.49,1
DJI@DJI,20050630,다우 산업                                                                       ,10274.97,99.51,-0.95,129.43,1.02,1
DJI@DJI,20050701,다우 산업                                                                       ,10303.44,28.47,0.27,130.59,1.16,1
DJI@DJI,20050705,다우 산업                                                                       ,10371.8,68.36,0.66,130.54,-0.41,1
DJI@DJI,20050706,다우 산업                                                                       ,10270.68,101.12,-0.97,130.65,0.11,1
DJI@DJI,20050707,다우 산업                                                                       ,10302.29,31.61,0.3,131.72,1.07,1
DJI@DJI,20050708,다우 산업                                                                       ,10449.14,146.85,1.42,131.28,-0.44,1
DJI@DJI,20050711,다우 산업                                                                       ,10519.72,70.58,0.67,133.88,2.6,1
